,MluCI/numCuts,HpyCH4IV/numCuts,AluI/numCuts,CviAII/numCuts,NcuII/numCuts,AciI/numCuts,Asp748I/numCuts,Hpy166III/numCuts,AccII/numCuts,BfaI/numCuts,Asi256I/numCuts,AspLEI/numCuts,AcaIV/numCuts,AfaI/numCuts,CviSIII/numCuts,CviRI/numCuts,MseI/numCuts,TspGWI/numCuts,BceAI/numCuts,BscHI/numCuts,Hpy30XIII/numCuts,TspDTI/numCuts,BtsIMutI/numCuts,CdiI/numCuts,BspNCI/numCuts,BccI/numCuts,Bme585I/numCuts,BpuJI/numCuts,Hin4II/numCuts,BseMII/numCuts,HpyUM032XIV/numCuts,HpyII/numCuts,SthSt3II/numCuts,CseI/numCuts,BspD6I/numCuts,BsmEI/numCuts,AlwXI/numCuts,Bth571I/numCuts,BhaI/numCuts,AspCNI/numCuts,Hpy99XIII/numCuts,Cla11845III/numCuts,TsuI/numCuts,HpyAXIV/numCuts,LmnI/numCuts,AclWI/numCuts,BseGI/numCuts,BpuNI/numCuts,BssIMI/numCuts,AsuHPI/numCuts,Alw26I/numCuts,SpnRII/numCuts,UbaF11I/numCuts,Sbo46I/numCuts,AclI/numCuts,Asp52I/numCuts,CstMI/numCuts,SspI/numCuts,Lde4408II/numCuts,PinP10III/numCuts,MluCI/RMS,HpyCH4IV/RMS,AluI/RMS,CviAII/RMS,NcuII/RMS,AciI/RMS,Asp748I/RMS,Hpy166III/RMS,AccII/RMS,BfaI/RMS,Asi256I/RMS,AspLEI/RMS,AcaIV/RMS,AfaI/RMS,CviSIII/RMS,CviRI/RMS,MseI/RMS,TspGWI/RMS,BceAI/RMS,BscHI/RMS,Hpy30XIII/RMS,TspDTI/RMS,BtsIMutI/RMS,CdiI/RMS,BspNCI/RMS,BccI/RMS,Bme585I/RMS,BpuJI/RMS,Hin4II/RMS,BseMII/RMS,HpyUM032XIV/RMS,HpyII/RMS,SthSt3II/RMS,CseI/RMS,BspD6I/RMS,BsmEI/RMS,AlwXI/RMS,Bth571I/RMS,BhaI/RMS,AspCNI/RMS,Hpy99XIII/RMS,Cla11845III/RMS,TsuI/RMS,HpyAXIV/RMS,LmnI/RMS,AclWI/RMS,BseGI/RMS,BpuNI/RMS,BssIMI/RMS,AsuHPI/RMS,Alw26I/RMS,SpnRII/RMS,UbaF11I/RMS,Sbo46I/RMS,AclI/RMS,Asp52I/RMS,CstMI/RMS,SspI/RMS,Lde4408II/RMS,PinP10III/RMS,MluCI/avgMW,HpyCH4IV/avgMW,AluI/avgMW,CviAII/avgMW,NcuII/avgMW,AciI/avgMW,Asp748I/avgMW,Hpy166III/avgMW,AccII/avgMW,BfaI/avgMW,Asi256I/avgMW,AspLEI/avgMW,AcaIV/avgMW,AfaI/avgMW,CviSIII/avgMW,CviRI/avgMW,MseI/avgMW,TspGWI/avgMW,BceAI/avgMW,BscHI/avgMW,Hpy30XIII/avgMW,TspDTI/avgMW,BtsIMutI/avgMW,CdiI/avgMW,BspNCI/avgMW,BccI/avgMW,Bme585I/avgMW,BpuJI/avgMW,Hin4II/avgMW,BseMII/avgMW,HpyUM032XIV/avgMW,HpyII/avgMW,SthSt3II/avgMW,CseI/avgMW,BspD6I/avgMW,BsmEI/avgMW,AlwXI/avgMW,Bth571I/avgMW,BhaI/avgMW,AspCNI/avgMW,Hpy99XIII/avgMW,Cla11845III/avgMW,TsuI/avgMW,HpyAXIV/avgMW,LmnI/avgMW,AclWI/avgMW,BseGI/avgMW,BpuNI/avgMW,BssIMI/avgMW,AsuHPI/avgMW,Alw26I/avgMW,SpnRII/avgMW,UbaF11I/avgMW,Sbo46I/avgMW,AclI/avgMW,Asp52I/avgMW,CstMI/avgMW,SspI/avgMW,Lde4408II/avgMW,PinP10III/avgMW
261,47,1,20,18,2,2,2,6,1,14,12,2,16,17,1,24,25,2,1,2,12,7,3,1,13,4,1,1,2,6,14,10,8,2,3,3,7,5,4,1,4,1,1,1,3,6,13,5,1,3,1,1,1,4,1,1,5,4,3,3,158.19170971095988,701.6985048200308,612.6809576625938,577.9465654869311,677.5117325384651,757.2580214901068,833.4739439342967,845.7618833130908,966.9216539350459,919.5137133433893,890.0397788863147,960.7004006674088,920.6520834393733,884.5710542404154,957.6519972443473,903.0876764475038,852.7974889402859,902.5874101818993,957.2233318522137,979.7747534213464,960.3765001427471,956.4277308158228,979.3012190522028,1024.384297554209,1003.3375935811572,1010.2202011947497,1050.8498402334892,1089.6670322833193,1107.3407848984946,1110.7789209922714,1089.0893634486847,1074.4103202837266,1065.6375622796966,1079.6039345604454,1092.7874574464688,1100.7625821652375,1096.379380869082,1111.9401465860944,1114.9549730371677,1144.1196064717376,1146.349989115895,1174.2141441275153,1201.2681396310663,1227.5670058287621,1234.1467236686929,1229.27953956394,1209.2498981762687,1209.643546019639,1233.712570205213,1252.3055704047106,1275.2003242769392,1297.56802800193,1319.4364875309834,1321.9794958568532,1343.0965327167114,1363.7748246531473,1363.3452340741605,1364.8998742276547,1367.434338201048,1375.8702132650449,83279.0,126595.79166666669,142627.61764705885,179244.72093023255,196141.56818181818,216988.7111111111,244290.9347826087,268875.693877551,288003.0606060606,283400.89380530966,259392.168,259234.30708661414,260650.88811188808,237571.59375,249527.57763975157,235370.0972972973,225946.2761904762,242922.0471698113,251934.07981220656,259945.49302325578,248311.0704845815,246949.6581196581,245613.42194092827,253667.5042016807,266947.67729083664,275218.4588235294,282590.59375,289905.35797665373,299199.6023166023,324642.12452830194,311747.66666666674,310455.01384083054,310267.457912458,315593.7892976589,317703.7947019868,319536.61967213114,317794.391025641,313744.68454258674,321612.800623053,327329.7950310559,334506.0552147239,340096.20489296643,345652.2682926829,351174.556231003,355712.91867469886,358985.01479289937,345839.4957264957,342257.3117977528,347355.98879551823,344604.5388888889,349640.2188365651,354648.0773480663,359628.3443526171,357660.55858310626,362564.97282608703,367442.80487804883,363063.36898395716,360372.2433862434,361199.0603674541,360422.77864583326
262,47,1,19,18,2,2,2,6,1,14,12,2,16,17,1,24,25,2,1,2,13,7,3,1,13,4,1,1,2,6,14,10,8,2,3,3,7,5,4,1,4,1,1,1,3,6,13,5,1,3,1,1,1,4,1,1,5,4,3,3,158.19170971095988,701.6985048200308,621.7139165483195,585.0852124967379,684.5221254494884,764.2376093830409,840.4743493219362,852.3610507436049,973.7917631399353,925.4043807207436,895.2970267620865,966.0331914505458,925.3036235607466,888.6646048280611,961.8483540818687,906.6530902649353,855.8748147740961,905.6967232481134,960.39148857159,982.9451739305052,960.6753842128979,956.7188719785976,979.5819632806692,1024.651562009941,1003.5963320028436,1010.4731467941921,1051.092058587163,1089.8997151596373,1107.5679868792909,1111.0002921046434,1089.303814040488,1074.6201791385479,1065.8434496957136,1079.805799770214,1092.9849068594299,1100.9566734078646,1096.5698762914033,1112.1250142491228,1115.1370436714153,1144.2964857085635,1146.5243583520055,1174.3838556311016,1201.4335238352232,1227.7283554979158,1234.3057631184704,1229.4363744482946,1209.4034259599428,1209.7948683952604,1233.8605251478818,1252.4501143314608,1275.3418801863838,1297.7067597320065,1319.5725443205154,1322.113810969129,1343.2283770178794,1363.9043181836075,1363.4730367429836,1365.026180534635,1367.5594177785679,1375.9935548616618,83295.0,126612.45833333331,142069.8208955224,179239.22352941177,196320.0459770115,217387.2808988764,244982.0,269779.4432989691,289093.25510204077,284315.7232142857,260026.39516129036,259857.46825396825,261215.61267605636,237932.4968553459,249961.25,235672.34782608692,226169.19617224878,243223.99052132698,252277.3349056604,260318.761682243,247694.3436123348,246351.85897435894,245023.3924050633,253080.1554621849,266392.406374502,274672.4,282046.85546875,289363.92217898834,298662.77992277994,324118.7245283019,311251.33333333326,309976.4083044983,309802.17508417513,315128.6020066889,317243.5463576159,319081.2131147541,317349.5608974359,313307.1230283912,321175.07165109034,326893.5745341615,334069.6533742331,339661.2844036697,345218.8201219512,350742.5714285714,355280.7620481928,358561.0976331361,345431.2792022792,341855.0533707865,346954.99159663863,344206.88333333336,349243.7977839335,354252.8839779005,359234.37190082646,357271.0544959128,362176.6576086957,367055.67208672094,362681.6256684492,359994.70899470896,360824.750656168,360051.51822916674
263,43,1,18,18,3,1,2,8,2,13,5,2,16,17,1,22,26,1,1,6,8,7,7,1,11,9,1,2,5,5,19,10,7,1,4,3,5,9,2,1,2,1,1,1,2,3,13,3,2,4,1,1,1,5,1,3,2,3,3,6,187.35198809156117,738.0480090321793,647.5133452354975,599.7847738981043,685.5467521603398,855.416857444369,934.8845532508154,921.4818546833346,1025.8740429913087,975.3593362768337,982.3509797258927,1063.568189211885,1008.56333089412,958.6861885172287,1030.8602330093056,969.1138963950765,907.7784265541737,965.8030532610893,1020.0011102935133,1018.2685833153207,1006.8894755075407,1000.7771098148737,1008.904401866333,1054.2834359501137,1035.8997116033963,1023.7899312325612,1064.7937471642101,1082.2892422861155,1089.1199138618429,1092.6579138934076,1059.4600551889275,1047.7928004034577,1043.0349093619307,1076.7516241922594,1080.5360361471248,1103.3297716310026,1107.8503706412268,1100.986737828844,1113.825218789924,1142.9328576201945,1155.1048330712738,1182.820473700948,1209.737598863479,1235.9098492559253,1257.3573236729244,1262.477341990358,1243.170835176536,1250.161981481877,1260.948932679754,1271.8105359827068,1294.620834040834,1316.9116171113812,1338.709863176246,1335.9866031726324,1357.0758550551352,1361.435306080701,1376.3615018373034,1381.7421448442215,1383.5550354069767,1377.851370413417,83287.0,130499.59090909091,145195.83870967742,166617.225,211646.96385542172,234849.27380952387,267148.011627907,293216.9468085107,330700.17708333326,330932.7247706422,320179.0964912281,350726.5086206897,339409.3560606061,305643.09395973146,318009.74666666664,295291.83720930235,277028.56565656565,286493.9547738693,295864.69,306682.0,303099.7570093458,299923.88687782804,292574.01315789466,300731.51091703057,296822.13333333336,306011.7068273092,313430.224,322148.69047619053,343687.392996109,359067.93893129774,339365.6868327402,329057.3814432989,328456.6644295302,334584.3712374582,337138.2541254125,335851.045751634,340222.02572347265,332370.340625,336176.2950310559,341824.7925696594,345335.1076923077,350903.5306748466,356437.89602446475,361938.5152439025,372250.9242424242,373762.90690690686,359872.18497109826,369349.74212034384,371453.44159544155,367461.6507042253,372498.6713483146,377507.47338935576,382488.2932960894,379686.80165289255,384579.532967033,390359.7765667575,389386.8617886179,394615.1935483871,398684.104,396529.37795275595
264,46,3,20,15,1,2,2,7,1,12,4,2,17,18,1,23,26,1,2,5,10,9,4,1,11,5,1,1,4,5,11,11,8,1,2,3,8,9,4,1,3,1,1,1,2,2,12,5,1,4,1,1,1,6,1,2,4,2,2,4,146.75986004946697,480.71299087068235,439.5849986231249,445.0676781066427,678.2094158626122,760.4664781355034,832.214205085486,828.4612367717232,954.3580505553424,913.1651779398044,930.6537287476252,1004.6147693432587,947.9995245172059,896.783221668797,973.4595336099795,913.7337699236307,857.0163971593543,917.9079122239784,946.2320193709143,949.2050697415584,934.9627010173068,926.7204407643097,954.8848030066176,1002.3357914357359,986.7222498524644,989.545877842376,1032.2120746572737,1072.8617823373152,1083.3118348361486,1082.5620012204781,1072.8877180560671,1056.385070118897,1048.155819922482,1082.7206647751,1101.8210191402134,1113.0250640575614,1105.8589391958362,1103.3173651915995,1106.1872638293337,1136.0616069401372,1142.1107556296804,1170.6051288121225,1198.2514110567026,1225.1085704083232,1235.4847718763924,1245.6703266479185,1227.5703513655021,1229.0268283351027,1253.4850085528215,1264.6827841054087,1288.029046921802,1310.8300908453114,1333.114977267016,1327.2417012434296,1348.7850428893425,1362.4759125167554,1361.8238334765101,1369.4198865260714,1385.7862491940396,1385.0283637401114,83295.0,139532.20408163266,151598.23188405798,181248.54761904766,204557.36470588238,225930.27586206896,244251.32584269665,273534.5625,293008.41237113404,297379.66972477065,298379.46902654873,297528.6260869565,294236.5984848485,264142.2066666667,276714.0993377484,258700.4597701149,245381.9,254919.7910447761,260036.02955665023,269536.1971153846,266847.79357798165,264312.29955947143,262184.4155844156,270375.4224137931,281224.3004115226,291569.49596774194,299083.26506024104,306536.924,324481.2401574803,334656.35135135136,322564.2,311478.9323843417,311259.6124567474,317643.19310344825,319084.27397260274,320964.45762711857,318877.7656765677,311440.6858974359,319462.3607594937,325276.35331230285,330779.240625,336485.52959501557,342156.37577639753,347792.10835913307,352134.0707692308,356364.05198776757,343892.97050147486,340214.3517441861,345496.33333333326,341733.6017191977,346935.7857142857,352108.32763532765,357251.48011363635,354266.37150837993,359303.22841225634,367878.9556786704,366158.9561643836,369818.92915531335,368422.864498645,367280.7747989276
265,46,1,17,18,2,1,2,9,1,15,6,2,12,16,1,25,27,2,1,3,11,9,5,2,13,4,1,1,4,7,15,12,7,1,4,2,7,6,4,1,3,1,1,1,1,4,14,5,1,3,2,1,1,6,1,2,5,1,2,4,171.5260786357979,711.7777563734941,637.0790889873878,596.5766771399273,714.5375044307299,876.7955291856821,953.18146648263,929.7270096646648,1042.5967927079714,983.7676119316563,995.3556514539696,1061.049700375372,1030.317673135697,983.1457578004804,1053.9516786549548,981.1036126987683,917.5489060670692,947.8283838966826,1002.0297684513893,1017.626135518748,998.9635546336206,987.5234074067366,997.6709083557114,1035.5764281121594,1013.5737691086432,1019.4627930700477,1060.3299913122285,1099.373955877462,1102.715927309664,1093.916320687587,1068.5362194749175,1050.0673272474378,1044.8884016066409,1078.5411753334372,1089.7855709996697,1112.2101803372875,1109.6740570187774,1123.0123881326379,1124.641038660118,1153.4432836809665,1159.1344004394866,1186.6604323273684,1213.4000506538762,1239.4056044248127,1264.7237786819842,1267.6175824472227,1247.1260824460535,1249.9514698794608,1273.3444929555053,1285.6798166870376,1297.7468915119655,1319.792588923645,1341.3568738996698,1335.5283812861142,1356.3984380800825,1372.27470557741,1369.5706207908129,1389.4114234896026,1398.948270862888,1401.443056767294,83447.0,127577.04255319151,141839.765625,180449.37804878052,214753.1547619048,237609.6941176471,269404.5287356322,304676.79166666674,323778.6701030928,321764.29464285716,307102.82203389826,306143.50833333336,303046.0075757576,288691.8445945946,301234.57718120806,278147.56896551716,261788.31343283586,265815.14778325125,275088.40196078434,287230.55555555556,274754.25688073394,271908.1453744493,267355.9870689655,282358.34615384607,294340.17004048586,302304.438247012,309666.55952380947,316970.4822134387,320613.0116731517,325448.26136363635,311598.46236559143,310071.3505154639,309920.93624161073,316100.32775919733,318580.86468646873,329193.9344262295,327238.0865384616,322218.7075471698,325763.69254658377,331434.8854489164,336778.0521472393,342346.1896024465,347880.375,353380.9179331307,358848.1242424243,361017.81137724547,346657.2787356322,343035.447592068,348161.22033898305,345788.48739495804,353333.86072423396,358345.59722222225,363329.56786703604,360320.12534059945,365203.92663043475,374075.47297297296,369620.77333333326,374375.92819148937,375484.5476190476,374296.3429319372
266,46,2,19,17,2,1,2,9,2,12,10,3,17,18,1,22,26,1,1,3,11,6,7,1,9,7,1,1,5,5,17,13,5,1,3,2,5,9,2,1,2,1,2,1,2,5,12,2,2,3,1,1,1,3,1,2,4,3,1,3,170.70257632858798,563.0324146974133,506.5275846682496,493.3367680060616,630.128032394451,806.6205648458165,888.7827112771538,873.7258945318663,979.9330436310432,940.681876543363,917.7189692696654,967.4069009470627,919.3503638707583,875.2379962044611,949.0916513872197,896.6282804061244,843.7763570223192,903.0568615752252,958.1666365082514,971.204758144744,957.3738501175436,957.0053603508496,958.3054854071036,1004.2280471642372,993.6857546690796,990.77940996757,1032.2481911463929,1071.8096646319457,1078.7751783834217,1079.6629190291717,1051.1247061539957,1032.882920735031,1033.2139915418688,1066.8304262701931,1073.7936322710627,1098.5541442242197,1103.1415015871544,1099.8190139082144,1112.5992201558286,1141.5647520298282,1153.68530230666,1181.2712483570915,1197.6458676263298,1223.8756193837896,1234.448513358144,1234.685708517179,1217.461823396763,1233.0854201591596,1244.0244811114128,1262.5344203090015,1285.4076587456648,1307.7568038204652,1329.6093014282221,1339.602069733456,1360.6255187221068,1376.6022090918286,1379.1663717916995,1383.112623089723,1402.8307115784119,1407.732069056231,83287.0,104382.125,126143.61194029849,164884.2619047619,198756.72093023255,221273.06896551728,252724.84269662923,282186.5408163265,318332.61,319864.04464285716,296380.5983606557,300506.664,295339.3028169014,267004.45625,278747.77639751555,262115.4426229508,248940.6028708134,258029.83333333328,267032.90995260666,272643.7803738318,262397.6088888889,260850.8917748918,254959.512605042,262920.6820083682,271889.1935483871,289800.67843137257,297097.078125,304336.6964980545,325809.0114503817,335657.9812734082,319617.1654929577,307352.2053872054,307288.16225165565,313395.0627062706,315499.4346405229,314787.4837662338,319467.52396166127,312245.14906832296,316152.97530864197,321819.20923076925,325431.14678899077,331017.2682926829,339943.4909090909,345435.13897280965,348921.1261261261,351748.9349112426,339828.0342857143,348503.3465909091,350707.3107344633,347904.57703081233,352959.81284916203,357986.8857938719,362986.0305555555,361466.31129476585,366400.96153846156,375364.14754098357,371987.91891891893,370865.1152815013,375642.69251336897,374737.124668435
267,41,1,17,15,2,1,2,8,2,12,9,3,16,17,2,22,26,3,1,3,9,8,7,2,9,7,1,1,5,5,16,12,6,1,4,2,6,9,2,1,2,1,1,1,1,5,12,3,2,3,1,1,1,5,1,2,2,2,2,3,195.82738790490603,756.4076124620086,665.4630985961734,630.5044526923381,753.2465784155522,922.8627960101873,1001.7568428275888,983.4376722357213,1088.0143598275765,1035.0674058502013,1014.2970203320848,1061.8190853019662,1012.5848533685056,961.376460409832,994.6426867595842,934.6756279115042,875.6724675403259,900.7555901385398,958.9548659869245,972.6718775007263,965.4228445960479,958.8562101890886,960.1597242309441,981.8097717723116,970.942237072367,966.9430770659224,1011.1732600245211,1053.2119294904767,1060.9495166991346,1062.2366169315546,1035.9089618732803,1018.5134609691904,1016.3168459055856,1051.79559612474,1056.1008234654134,1082.2177623911462,1084.3203410310464,1085.4451185717821,1098.8510189760766,1129.036069486946,1141.712926116008,1170.3947221525875,1198.2173151707498,1225.2408193577949,1251.518527319353,1251.5011512173974,1235.4881518862605,1240.0992096230052,1251.251439838402,1264.352983489496,1287.8391406922105,1310.7735636804525,1333.1858310078158,1330.4677013085854,1352.1303924971905,1368.6104011615566,1383.7890444155296,1391.2484158827035,1402.4358489569354,1407.475148724811,83287.0,132693.04761904766,146646.57627118644,181279.83783783784,219194.1052631579,244377.8311688312,279241.65822784806,312903.9425287356,352842.2808988765,350435.594059406,324492.2272727273,328296.46017699107,319493.1782945736,287352.0958904109,296687.75675675675,276461.8941176471,260510.11224489802,266686.77889447234,276145.05,281916.85714285716,278899.1462264151,268867.39545454545,262442.83259911893,268698.3362445415,277804.50840336137,285596.3795918367,293209.162601626,300760.3036437247,323140.9920634921,333413.05447470816,317839.07326007326,304540.4175438596,304517.31615120283,310866.0273972603,313793.43243243237,313068.610738255,312345.24342105264,305119.5303514377,309179.9650793651,315031.7405063291,318784.69811320753,324551.3322884013,330281.925,335976.81308411213,341636.3291925466,344662.2874617737,332604.8613569321,338078.27485380124,340403.2732558139,338027.85014409217,343258.6350574713,348459.4441260745,353630.5342857143,351172.3577464789,356248.6741573033,365471.81005586596,364612.70555555547,368328.3093922652,368858.1043956044,367983.12534059945
268,45,1,18,18,2,1,2,10,2,14,5,2,16,17,1,22,25,1,1,6,12,9,7,1,10,6,1,1,4,6,14,10,6,1,5,2,5,9,2,1,2,1,1,1,1,3,13,4,2,3,1,1,1,6,1,2,4,2,2,3,167.8946098003149,718.1892689862167,636.1321722920483,593.0761477864128,711.6871386594909,874.5015521460683,951.1203013216608,925.8123098067398,1026.691435159709,982.8038092282857,997.2488384363812,1074.5411889111867,1020.809284630697,972.2009394495908,1041.5705081158085,980.3944938831327,922.4556266209108,978.7189090695537,1031.4083417772442,1027.0799482492557,1007.2079570666033,996.5194254089536,996.6301681080713,1040.8939112386918,1026.655189940741,1025.1280926299955,1065.2875392007882,1103.6900004926656,1112.289952513075,1108.0329926414445,1085.7825091347056,1073.9037393450637,1070.759398366033,1103.7580814457954,1105.2544431514225,1129.4390433447834,1132.4045713739454,1127.1018548449686,1139.5645933864391,1168.1288242979726,1179.9615476234676,1207.1980746165993,1233.6713575590293,1259.4309894463906,1284.5213211406153,1291.7625661369534,1271.0377007526936,1281.4927006373246,1291.902261288393,1309.5922877855048,1331.838673460358,1353.5968948222053,1374.891148572328,1367.6852546103842,1388.3208069403213,1403.9189703379345,1406.2100081269946,1423.674280429606,1431.5355448360451,1434.9330251501867,33334.0,79498.82608695653,108061.78125,112808.56097560974,148719.02380952382,172344.8705882353,205636.36781609195,243542.1030927835,280818.7272727273,287225.4336283186,278685.62711864413,308845.06666666665,302778.5882352941,273963.4117647059,286190.3766233766,267960.2045454545,254052.9651741293,263473.07920792076,272800.3842364532,277699.6172248804,273438.7149321267,262857.347826087,256880.90295358648,264864.24369747896,274744.11290322576,290085.094488189,297406.0,304669.7109375,321969.7769230769,326930.8120300752,312476.3214285714,301770.1034482759,301802.4121621622,308048.58585858584,311688.0629139073,310991.5032894737,310430.89644012944,303372.5220125786,307383.4,313145.18380062305,316854.4705882353,322533.67283950624,328177.9261538461,333787.5521472393,339362.86850152904,345765.02424242423,358116.80466472305,375159.95389048994,377241.86246418336,374172.8977272727,379223.1614730878,384244.8926553672,389238.33239436615,385744.6648199446,390637.4033149171,399511.5989010989,397334.6032608696,406783.2972972973,412630.41935483867,420363.05600000004
269,42,1,18,19,2,1,2,9,2,16,11,2,16,19,1,19,22,1,1,4,10,7,5,1,9,8,1,1,5,4,16,11,7,1,5,2,4,8,2,1,2,1,1,1,1,6,13,2,2,4,1,1,1,5,1,1,4,2,1,3,175.48497425841393,743.2097265741472,651.3499600766114,590.7936611034347,712.4864483092924,878.6925528361093,956.60639763698,934.0651601490421,1036.957101933344,984.2777446287346,954.0700618543848,1032.1462842058777,990.3496946687552,937.0945589960492,1006.073219493177,958.138693277521,910.3670052008783,967.1176870937967,1020.2061378591536,1023.8888747733397,1006.9700144948424,1001.1933146667196,1015.0836097497627,1059.7902880029872,1046.9806568572951,1036.8506421043767,1077.466938711376,1116.2991301618038,1122.3217496796192,1124.7796043230685,1096.0679176036492,1080.0821889861138,1074.6247539372728,1107.8260580208123,1109.1380093323912,1133.4521636615152,1139.3933905199976,1140.7486303737912,1153.1731019992633,1181.8079169355929,1193.6033455637096,1220.911327746383,1247.4565711378493,1273.2882933105213,1298.4505445992875,1295.2877646657064,1274.32141679946,1289.3253665675845,1299.746769093163,1310.0327343402455,1332.4595442799969,1354.3904275353655,1375.8501452407854,1372.6417127964178,1393.4182708912754,1413.7763334033305,1417.308685181499,1424.2424220308594,1443.7053733078756,1448.2449690970466,83287.0,131556.97674418605,146170.32786885247,159862.8375,195537.23170731706,219192.156626506,252199.16470588234,282941.90425531915,320603.01041666674,310643.8660714286,285845.22764227644,314714.776,308200.07801418443,276761.95625,288452.2298136645,272824.17777777783,260119.26732673266,269472.8472906404,278734.7254901961,286202.34615384607,282745.4036697248,280258.4933333333,275481.7434782609,283635.051948052,292118.525,300464.21774193546,307927.7991967871,315331.672,337170.77647058823,339729.42084942077,323901.20727272733,312958.62237762235,312731.3105802048,319010.78231292515,322102.12374581944,321329.4784053156,325083.4,318334.9680511182,322313.0380952381,328125.0094936709,331796.7955974843,337524.3793103448,343216.165625,348872.4890965732,354493.6801242236,357884.3262195122,344395.2697947214,353277.74635568506,355509.5797101449,351631.89971346705,356795.5114285714,361929.70085470093,367034.71875,364402.01960784313,369414.57262569846,374399.20055710315,372596.90633608814,377054.8684931507,381923.28688524594,380946.6991869919
270,42,1,18,16,3,1,3,9,2,9,8,2,17,16,1,23,26,2,1,3,12,7,7,1,11,9,1,1,6,4,16,12,5,1,4,2,5,7,2,1,2,1,2,1,1,5,12,4,2,4,1,1,1,5,1,2,2,3,1,3,193.32534876779727,747.5208327189532,654.4378516248463,608.4791345172463,687.8214430359088,862.8547794214102,910.5337066536204,892.9275759623389,1001.917661287593,973.6037043258017,962.7161213759448,1047.1730281463483,988.7087075559448,943.630108841873,1017.9220852411161,953.4158288438778,893.4591676534297,943.7508747375227,999.2512146602576,1011.8463322066252,990.3837334765166,985.411602847778,980.2522556547153,1026.820669326695,1010.1840122419337,998.7608883010988,1040.684246635462,1080.6690130993004,1077.908792218101,1081.374115234518,1056.2259439174538,1039.1511124387823,1039.38210294973,1073.5629804408184,1077.4389077808542,1102.5786842520074,1107.1733545987956,1111.2278341380122,1124.1257193532192,1153.4808778851461,1165.7032387157335,1193.6495376575153,1210.181096247287,1236.743262699586,1262.5879385092887,1262.1738099183365,1243.834077014975,1245.502930837434,1256.4808168960105,1267.5549528144954,1290.7101000999412,1313.3293365244065,1335.4409585123244,1332.7262474703418,1354.108246944994,1370.3729268208474,1385.3570036176693,1390.7025227603451,1410.6117216824148,1415.502302433334,83319.0,131592.6976744186,146216.75409836063,181832.18181818182,223933.9875,247824.77777777772,285546.1785714286,313412.48387096776,350833.2526315789,349263.85576923075,326699.7232142857,357642.11403508775,344630.48091603053,311851.5442176871,324332.8716216216,299597.26315789466,280677.27918781724,298173.36683417077,307477.94,312795.49261083745,307110.8139534884,303824.79279279284,298860.42358078604,306948.3695652174,316217.60995850625,324671.9,331980.33067729085,339230.757936508,345675.4612403101,353400.47709923657,336958.0899280576,324645.7551724138,324287.89491525426,330486.54391891893,333120.28333333327,332277.8112582781,336764.5895765472,332937.7611464968,336812.8449367089,342561.34700315463,346133.3699059561,351798.853125,360825.5745341615,366392.95046439633,371925.9598765432,372984.66869300907,360001.84164222865,368172.64927536226,370307.5216138329,366283.29914529907,371376.4943181818,376440.8328611898,381476.5593220339,378658.3899721449,383604.02777777775,392578.2872928177,391580.3021978022,396862.52316076297,401651.1793478261,400520.9137466307
271,38,2,19,16,3,1,3,8,2,12,6,2,17,19,1,21,27,1,1,3,9,7,7,1,10,9,1,1,4,5,19,11,6,1,5,2,4,8,2,1,2,1,1,1,1,5,11,2,2,4,1,1,1,5,1,3,2,2,1,3,203.88677198257287,569.9825874533361,503.79857085942587,479.83875069304963,628.8864497400677,821.4449911087909,903.1305783016178,892.8547972032679,1005.2095228272605,960.3672774997636,961.7438753733667,1047.7427863882297,988.2420497212256,932.0266786577139,1006.7618134361716,949.055722655884,886.1557912096588,945.9021721044513,1001.5436402456874,1013.2997464904566,1000.1127116575196,994.786127952623,994.9569437920417,1041.6003429033053,1026.612278899118,1014.1659064050052,1056.240803106158,1096.3810565002625,1105.4629485773328,1103.8297784022227,1068.9363600412244,1053.6939551164521,1050.8656184047538,1084.987750988564,1086.8475470846988,1111.8778530036473,1118.238640852093,1120.170660074753,1132.9916938547913,1162.2782184756184,1174.4304438781744,1202.3196369659618,1229.40740497124,1255.7471630467655,1281.3865409351386,1280.9166723375854,1264.195667394862,1279.5550099932475,1290.2350543994582,1300.8256831608971,1323.6935908824796,1346.0446004061012,1367.9051397170667,1364.754544233382,1385.9056717805315,1390.0550993653844,1404.926213627663,1412.1786266914717,1432.0539474081602,1435.6341169699954,83271.0,129195.65,145911.89830508476,182528.4533333333,237861.05128205128,262084.41772151896,311788.14634146343,341481.11111111107,379346.7826086957,373956.84615384607,383015.9818181818,413369.60714285716,392805.984496124,347957.25675675675,360061.61744966445,332924.6,308702.6395939086,318009.73232323234,327223.28643216076,334569.5396039604,329293.7251184834,325233.05963302753,316997.2933333333,325114.592920354,332949.27118644066,340959.7020408163,348319.65040650405,355620.004048583,372731.1115537849,376037.8671875,354732.17454545456,342603.7832167832,341799.62328767125,347976.09897610924,350996.6510067114,350028.96,353419.18421052635,345922.15384615393,349738.6050955414,355458.50476190477,358971.0883280757,364607.9937106918,370209.5579937304,375776.1125,381307.98442367604,383742.5398773006,371349.2106824926,380169.6814159292,382271.5190615836,378038.59710144927,383164.2283236994,388260.3170028817,393327.11781609204,390292.5127478753,395267.6949152543,401120.1680672269,400060.33983286907,403593.0581717452,408421.54972375685,407216.66301369865
