188.00337984550526,524.560730516496,469.37376619743696,452.08974370542444,674.1120918360318,753.450947089676,829.3054160671325,825.9725055956766,947.540740784028,902.212719542541,893.0439022188789,963.9785942430102,923.8913836227689,882.4096582831845,956.1085287507899,897.4018476061639,856.548926456997,916.0428668902905,971.3774148731295,1001.2586887126064,984.3340203591277,981.9540794554968,983.4683172499675,1029.2937388609575,1016.8806174190973,1023.7025260243416,1065.198407703128,1104.8209787840246,1105.6952689000636,1109.88379347545,1081.933849186076,1062.9682218013106,1063.088528382318,1077.3415978079315,1090.7960997881921,1105.2408763020076,1106.8899170760344,1122.4945577854996,1135.356187756478,1164.7602929084173,1193.2596633607548,1220.9193374549477,1247.796779847371,1268.9797045524558,1294.4740753145434,1297.0342796551752,1283.2277188318442,1270.5096182471345,1294.2040621628996,1294.9812717768832,1317.771346219406,1340.0469735903184,1361.83446643126,1358.782140188184,1367.347682324266,1367.507990825785,1365.7445444748967,1369.9800215548617,1390.0792769574025,1403.634810399467
192.12094243402808,535.4030024196727,476.147599208359,457.33301692759187,681.8275054047298,761.8792997684938,838.3777047513703,834.3662265456338,957.0709049865204,918.5858991156211,903.700496169422,975.3478512276064,929.7126937162593,897.4299813515099,972.1500249281188,913.4539034389558,870.3540231584735,930.6014990316747,986.6319183406531,1016.7769492528928,1001.3513428048565,996.0402784845783,992.0328414877747,1038.4186695804988,1025.5055211161286,1030.0365876515389,1071.9279216140433,1111.9180776817193,1115.373675269356,1119.4558308137293,1085.428918570614,1066.1726353359584,1060.1913652895325,1074.5997024696896,1088.2065559784944,1102.7993382621248,1104.5112519166842,1122.1763130294767,1135.1677762599234,1164.8582054094297,1193.6265082334407,1221.5395655714187,1248.6564037782714,1270.019533658052,1295.7296585712877,1298.2956856972144,1284.3379924256226,1273.4763096511076,1297.3843518179888,1298.122528437593,1321.1107787975513,1343.5762862577694,1365.5459528260258,1362.4145427745684,1371.03324989454,1371.1537938017686,1369.3254326477208,1373.5667423275854,1393.8215643092608,1407.466834028031
227.26498210904217,570.8067585054995,488.8500160941944,480.9052970823931,611.6481690961076,701.2308440372639,711.9032385462448,712.0910545028021,847.4322584680782,818.0639044256494,801.4095964423194,879.9730198278809,862.4893167040224,816.7428022526103,896.2493410039418,849.8134471915729,799.5388435334712,853.6741223540945,912.2678647978657,966.8117805226341,942.1302646426107,938.6280202214441,950.7648838733894,997.4465987207426,981.6010251526051,995.5758128857829,1037.4765095829919,1077.4369620143095,1091.52648630828,1099.321694382251,1075.2178983747933,1057.949753322697,1050.3913395569368,1064.7066584070826,1078.2641473352303,1110.481140874716,1099.1852975399436,1100.4570148394866,1109.075227301144,1138.4083418505993,1150.6933819481449,1175.8884645159144,1202.9814910836776,1229.3178035785222,1234.2106532338357,1237.5348932213178,1225.8350381261234,1225.9730162920462,1250.1526238252443,1257.1223124559424,1280.2996183222333,1302.9379571663108,1325.066001210138,1327.5781471695386,1348.9381234042876,1356.6554452965377,1358.4151471315836,1365.9869286304277,1373.838410619904,1376.6882450054443
227.26498210904217,570.8067585054995,488.8500160941944,480.9052970823931,611.6481690961076,701.2308440372639,711.9032385462448,712.0910545028021,847.4322584680782,818.0639044256494,801.4095964423194,879.9730198278809,862.4893167040224,816.7428022526103,896.2493410039418,849.8134471915729,799.5388435334712,853.6741223540945,912.2678647978657,966.8117805226341,942.1302646426107,938.6280202214441,950.7648838733894,997.4465987207426,981.6010251526051,995.5758128857829,1037.4765095829919,1077.4369620143095,1091.52648630828,1099.321694382251,1075.2178983747933,1057.949753322697,1050.3913395569368,1064.7066584070826,1078.2641473352303,1110.481140874716,1099.1852975399436,1100.4570148394866,1109.075227301144,1138.4083418505993,1150.6933819481449,1175.8884645159144,1202.9814910836776,1229.3178035785222,1234.2106532338357,1237.5348932213178,1225.8350381261234,1225.9730162920462,1250.1526238252443,1257.1223124559424,1280.2996183222333,1302.9379571663108,1325.066001210138,1327.5781471695386,1348.9381234042876,1356.6554452965377,1358.4151471315836,1365.9869286304277,1373.838410619904,1376.6882450054443
162.87345047479414,509.3090499228669,481.2216712441367,476.30213625386983,599.9651514270051,696.3527089328333,722.9088167282031,717.482361299224,858.15548613514,818.9395041786815,804.6719323421111,884.6912139272098,844.6892542054817,811.9584172465851,892.8851223825783,838.5532936991103,791.6865962403725,846.3949302721694,905.4923838127282,914.9153834527566,911.5651176964293,909.7498740496386,930.3829286586217,979.1238694486709,963.2720921197656,965.8984535553648,1009.6565024858941,1027.8889072159934,1047.5399621646975,1044.5249737796703,1022.1729252191602,1006.7278156169333,1001.9099910356151,1037.8085025931362,1057.8248244969645,1083.9756402023934,1081.4334450407162,1087.2005157920325,1096.214434184428,1126.478266461509,1129.0077059081573,1157.8646273753693,1185.8468290059025,1208.0930259128472,1234.5444242248293,1235.4013922608312,1216.5299609021533,1215.9182752755207,1240.3221954683504,1241.8918065415078,1265.325088130195,1288.2044688252718,1310.560010796698,1312.8102979688415,1334.3879221282555,1342.247291590049,1344.1778488841774,1348.6327205928837,1353.1299272427611,1358.597372331413
162.87345047479414,509.3090499228669,488.5117502770329,482.12212854778096,605.8395969924305,702.3711647071285,728.673662772425,722.6977808698646,863.7864732840932,823.74686212279,809.0468030393524,889.221379235971,848.6009115849789,815.3975198543441,896.4840274455358,841.568635320852,794.2594615319416,849.0326367515154,908.2193946946528,917.6076621281255,914.1661948563739,912.2678861141843,932.9016514640479,981.7124009073319,965.7177971003556,968.2988045530085,1012.1160303398854,1030.3577184648057,1050.0204325298432,1046.9431268472579,1024.4256355557893,1008.8718336640009,1003.9959680098664,1039.9361495810592,1059.96540984507,1086.1376944090543,1083.5421712899301,1089.2626315016282,1098.2686388970203,1128.565655199217,1131.0722407490618,1159.960410154157,1187.972866992458,1210.2351919417322,1236.7149324214024,1237.5400616769216,1218.5637517007735,1217.9162780523247,1242.3444677319967,1243.8874467675878,1267.343609820207,1290.2452286290386,1312.6223885847771,1314.8525695979733,1336.4507078359225,1344.3082538311967,1346.2187372737599,1350.6624111105862,1355.14865396072,1360.6064512265712
184.84476448231294,715.0335507676575,636.0189764948358,595.4730426965718,712.3620444359323,790.3854581239417,822.2776128093677,808.9656482199971,932.9006346119644,880.4091997329191,864.6002171137079,936.4681132488083,900.6565631555931,856.3113040143263,930.8868619189185,869.2395143649036,810.4636131140115,860.7840208964329,915.6066576699335,945.528555300626,929.069685767789,926.0716322362903,944.5165865824259,989.128717609594,979.6193138153208,982.7402493676916,1023.1723106879361,1061.7791477734984,1071.2066940985205,1069.061299268757,1043.593211844957,1029.2883064346734,1024.3605298803975,1038.5022177299536,1051.9906251086345,1083.5307865029422,1077.9002779620985,1091.6682900905037,1097.2864494920211,1125.7414236742782,1153.331932270179,1180.1200207239979,1206.1605190189728,1226.8411766513516,1238.3854814164654,1241.5361986526375,1228.6711297568766,1221.6772817818614,1244.9010044694164,1255.6304467951225,1265.0965781909845,1287.0073773200133,1308.4370815047564,1306.1731935733096,1326.9133444517809,1334.5050203032806,1336.4416533265169,1340.7863728746556,1351.853995468423,1354.83487526728
178.96811715085383,713.5688250513095,634.8283959525537,599.0393936311294,716.5460225142223,794.9289422683099,836.4076676578557,821.7464105582123,946.2008190120055,891.6166167722245,867.0322992464052,939.2174601762895,902.976973955016,858.1820232871157,933.0383760120004,870.886159109019,819.5985148726145,870.4252337550904,925.8420912778007,977.6594475755809,962.0851991558661,958.1428392582918,975.8535234211914,1020.1918745536791,1003.6924270855969,1001.8937107759025,1042.109162106891,1080.5389947077197,1089.665717520676,1087.1210867943557,1065.2274046470598,1050.1822536523305,1044.798338736931,1058.7610224207363,1072.0148337866044,1103.409976809652,1092.8459759283573,1106.324126734338,1111.7600006717528,1140.1457447524454,1167.6773627262899,1194.4153632134173,1220.4133053277055,1241.0143752290796,1252.4797221022327,1255.4683177177365,1239.8258671244766,1234.7200418384127,1257.9193818646402,1268.5139341343067,1277.916961648747,1299.8108357265248,1321.226549307345,1318.7906753284742,1339.5194418545716,1347.0534206145717,1355.0399728731213,1359.237108906745,1370.202375279943,1372.9945533722062
147.78585715307162,568.3937985271142,514.1288033854827,498.1257578044276,632.4032341589602,696.1391942548399,724.3452435923726,723.6384646016134,858.259069901368,815.462881966069,807.5030234076527,906.1458804128324,878.2361415244309,839.2974070614063,916.2621305747967,863.5397610526795,822.555917074928,852.7148688858707,911.1054610402907,965.469868011289,945.335725511615,939.0734933231099,953.7672517255638,1000.1058305344028,982.0206474407755,985.1968032715446,1026.912031438185,1066.6914756761469,1080.826564041827,1085.377301385853,1060.8108804185301,1047.7663158334285,1039.9350423251888,1054.4136429479574,1068.1581845797787,1100.5978228475494,1096.2004113917692,1110.0398470439322,1118.548548700222,1147.7903281958775,1149.9821442521468,1177.9183921059805,1205.0417297970005,1231.407360983771,1257.0644011094203,1260.0856587827193,1239.983296988953,1234.3652767165952,1258.158203548269,1269.0140055249537,1291.754780679298,1313.9786367893196,1335.712387953834,1338.0677104699141,1359.0618168125422,1366.6048724427249,1370.6960604112621,1374.831690233604,1385.8789274665176,1385.5824805930233
147.93450247077791,568.4308871528602,510.3694740087812,495.20453843207144,628.786936381185,692.292417413907,720.5124419101785,720.1075162442455,854.1148645955512,812.02199125745,804.3602349674549,902.6479252305834,875.1757640928795,836.6815626432082,913.424985263543,861.2108567505093,820.5720770620007,850.6878621812817,908.9504028854711,963.1973798180012,943.2292946162255,937.0528953881765,951.75829544122,998.0083891280045,980.0595924640892,983.2678873436527,1024.9095053532405,1064.6196522119856,1078.7515062610742,1083.3250109017529,1056.8706409023875,1041.8793921602535,1034.2411920501588,1048.6920756525358,1062.4312915103394,1094.74382504934,1090.4970523051686,1104.3841586630786,1112.9091515047874,1142.0429036634523,1144.295884086101,1172.1308964508332,1199.1566387994937,1225.4281094846615,1250.9942366215853,1254.0754434683936,1236.241659596614,1230.7129014366883,1254.4520424315006,1265.3202463824296,1288.0107433558153,1310.1858826484938,1331.8724046281404,1334.263562456219,1355.2129727961128,1362.7572211888803,1366.879156087269,1371.0346778130586,1382.0738443046778,1381.8180442192245
